RPF_KO_Rep1_clpd_tr.fastq.gz
@HD	VN:1.0	SO:unsorted
@SQ	SN:XR_007084390.1	LN:153
@SQ	SN:XR_007084389.1	LN:5083
@SQ	SN:XR_007084388.1	LN:5083
@SQ	SN:XR_007084387.1	LN:5083
@SQ	SN:XR_007084386.1	LN:5083
@SQ	SN:XR_007084385.1	LN:5083
@SQ	SN:XR_007084384.1	LN:5083
@SQ	SN:XR_007084383.1	LN:5083
@SQ	SN:XR_007084382.1	LN:5083
@SQ	SN:XR_007084381.1	LN:5083
@SQ	SN:XR_007084380.1	LN:5083
@SQ	SN:XR_007084379.1	LN:153
@SQ	SN:XR_007084378.1	LN:5083
@SQ	SN:XR_007084377.1	LN:5083
@SQ	SN:XR_007084376.1	LN:5083
@SQ	SN:XR_007084375.1	LN:5083
@SQ	SN:XR_007084374.1	LN:5083
@SQ	SN:XR_007084373.1	LN:5083
@SQ	SN:XR_007084372.1	LN:5083
@SQ	SN:XR_007084371.1	LN:5083
@SQ	SN:XR_007084370.1	LN:5083
@SQ	SN:XR_007084369.1	LN:5083
@SQ	SN:XR_007084368.1	LN:153
@SQ	SN:XR_007084367.1	LN:5083
@SQ	SN:XR_007084366.1	LN:5083
@SQ	SN:XR_007084365.1	LN:5083
@SQ	SN:XR_007084364.1	LN:5083
@SQ	SN:XR_007084363.1	LN:5083
@SQ	SN:XR_007084362.1	LN:5083
@SQ	SN:XR_007084361.1	LN:5083
@SQ	SN:XR_007084360.1	LN:5083
@SQ	SN:XR_007084359.1	LN:5083
@SQ	SN:XR_007084358.1	LN:5083
@SQ	SN:XR_007084357.1	LN:153
@SQ	SN:XR_007084356.1	LN:5083
@SQ	SN:XR_007084355.1	LN:5083
@SQ	SN:XR_007084354.1	LN:5083
@SQ	SN:XR_007084353.1	LN:5083
@SQ	SN:XR_007084352.1	LN:5083
@SQ	SN:XR_007084351.1	LN:5083
@SQ	SN:XR_007084350.1	LN:5083
@SQ	SN:XR_007084349.1	LN:5083
@SQ	SN:XR_007084348.1	LN:5083
@SQ	SN:XR_007084347.1	LN:5083
@SQ	SN:XR_007084346.1	LN:153
@SQ	SN:XR_007084345.1	LN:5083
@SQ	SN:XR_007084344.1	LN:5083
@SQ	SN:XR_007084343.1	LN:5083
@SQ	SN:XR_007084342.1	LN:5083
@SQ	SN:XR_007084341.1	LN:5083
@SQ	SN:XR_007084340.1	LN:5083
@SQ	SN:XR_007084339.1	LN:5083
@SQ	SN:XR_007084338.1	LN:5083
@SQ	SN:XR_007084337.1	LN:5083
@SQ	SN:XR_007084336.1	LN:5083
@SQ	SN:XR_007084335.1	LN:153
@SQ	SN:XR_007084334.1	LN:5083
@SQ	SN:XR_007084333.1	LN:5083
@SQ	SN:XR_007084332.1	LN:5083
@SQ	SN:XR_007084331.1	LN:5083
@SQ	SN:XR_007084330.1	LN:5083
@SQ	SN:XR_007084329.1	LN:5083
@SQ	SN:XR_007084328.1	LN:5083
@SQ	SN:XR_007084327.1	LN:5083
@SQ	SN:XR_007084326.1	LN:5083
@SQ	SN:XR_007084325.1	LN:5083
@SQ	SN:XR_007084324.1	LN:153
@SQ	SN:XR_007084323.1	LN:5083
@SQ	SN:XR_007084321.1	LN:5083
@SQ	SN:XR_007084320.1	LN:5083
@SQ	SN:XR_007084319.1	LN:5083
@SQ	SN:XR_007084318.1	LN:5083
@SQ	SN:XR_007084317.1	LN:5083
@SQ	SN:XR_007084316.1	LN:5083
@SQ	SN:XR_007084315.1	LN:5083
@SQ	SN:XR_007084314.1	LN:5083
@SQ	SN:XR_007084313.1	LN:153
@SQ	SN:XR_007084312.1	LN:5083
@SQ	SN:XR_007084311.1	LN:5065
@SQ	SN:XR_007084310.1	LN:5071
@SQ	SN:XR_007084309.1	LN:5059
@SQ	SN:XR_007084308.1	LN:1869
@SQ	SN:XR_007084307.1	LN:1869
@SQ	SN:XR_007084306.1	LN:1869
@SQ	SN:XR_007084305.1	LN:1869
@SQ	SN:XR_007084304.1	LN:1869
@SQ	SN:XR_007084303.1	LN:153
@SQ	SN:XR_007084302.1	LN:1869
@SQ	SN:XR_007084301.1	LN:1869
@SQ	SN:XR_007084300.1	LN:1869
@SQ	SN:XR_007084299.1	LN:1869
@SQ	SN:XR_007084298.1	LN:1869
@SQ	SN:XR_007084297.1	LN:1869
@SQ	SN:XR_007084296.1	LN:1869
@SQ	SN:XR_007084295.1	LN:1869
@SQ	SN:XR_007084294.1	LN:1869
@SQ	SN:XR_007084293.1	LN:1869
@SQ	SN:XR_007084292.1	LN:153
@SQ	SN:XR_007084291.1	LN:1869
@SQ	SN:XR_007084290.1	LN:1869
@SQ	SN:XR_007084289.1	LN:1869
@SQ	SN:XR_007084288.1	LN:1869
@SQ	SN:XR_007084287.1	LN:1869
@SQ	SN:XR_007084286.1	LN:1869
@SQ	SN:XR_007084285.1	LN:1869
@SQ	SN:XR_007084284.1	LN:1869
@SQ	SN:XR_007084283.1	LN:1869
@SQ	SN:XR_007084282.1	LN:1869
@SQ	SN:XR_007084281.1	LN:153
@SQ	SN:XR_007084280.1	LN:1869
@SQ	SN:XR_007084279.1	LN:1869
@SQ	SN:XR_007084278.1	LN:1869
@SQ	SN:XR_007084277.1	LN:1869
@SQ	SN:XR_007084276.1	LN:1869
@SQ	SN:XR_007084275.1	LN:1869
@SQ	SN:XR_007084274.1	LN:1869
@SQ	SN:XR_007084273.1	LN:1869
@SQ	SN:XR_007084272.1	LN:1869
@SQ	SN:XR_007084271.1	LN:1869
@SQ	SN:XR_007084270.1	LN:153
@SQ	SN:XR_007084269.1	LN:1869
@SQ	SN:XR_007084268.1	LN:1869
@SQ	SN:XR_007084267.1	LN:1869
@SQ	SN:XR_007084266.1	LN:1869
@SQ	SN:XR_007084265.1	LN:1869
@SQ	SN:XR_007084264.1	LN:1869
@SQ	SN:XR_007084263.1	LN:1869
@SQ	SN:XR_007084262.1	LN:1869
@SQ	SN:XR_007084261.1	LN:1869
@SQ	SN:XR_007084260.1	LN:1869
@SQ	SN:XR_007084259.1	LN:153
@SQ	SN:XR_007084258.1	LN:1869
@SQ	SN:XR_007084257.1	LN:1869
@SQ	SN:XR_007084256.1	LN:1869
@SQ	SN:XR_007084255.1	LN:1869
@SQ	SN:XR_007084254.1	LN:1869
@SQ	SN:XR_007084253.1	LN:1869
@SQ	SN:XR_007084252.1	LN:1869
@SQ	SN:XR_007084251.1	LN:1869
@SQ	SN:XR_007084250.1	LN:1869
@SQ	SN:XR_007084249.1	LN:1869
@SQ	SN:XR_007084248.1	LN:153
@SQ	SN:XR_007084247.1	LN:1869
@SQ	SN:XR_007084246.1	LN:1869
@SQ	SN:XR_007084245.1	LN:1869
@SQ	SN:XR_007084244.1	LN:1869
@SQ	SN:XR_007084243.1	LN:1869
@SQ	SN:XR_007084242.1	LN:1869
@SQ	SN:XR_007084241.1	LN:1869
@SQ	SN:XR_007084240.1	LN:1869
@SQ	SN:XR_007084239.1	LN:1869
@SQ	SN:XR_007084238.1	LN:1869
@SQ	SN:XR_007084236.1	LN:153
@SQ	SN:XR_007084235.1	LN:1869
@SQ	SN:XR_007084234.1	LN:1869
@SQ	SN:XR_007084233.1	LN:1869
@SQ	SN:XR_007084232.1	LN:1869
@SQ	SN:XR_007084230.1	LN:1869
@SQ	SN:XR_007084229.1	LN:1869
@SQ	SN:XR_007084228.1	LN:1869
@SQ	SN:XR_007084227.1	LN:1869
@SQ	SN:XR_007084226.1	LN:1869
@SQ	SN:XR_007084225.1	LN:1869
@SQ	SN:XR_007084224.1	LN:1869
@SQ	SN:XR_007084215.1	LN:153
@SQ	SN:XR_007084200.1	LN:152
@SQ	SN:XR_007084199.1	LN:153
@SQ	SN:XR_007084198.1	LN:153
@SQ	SN:XR_007084197.1	LN:153
@SQ	SN:XR_007084196.1	LN:153
@SQ	SN:XR_007084195.1	LN:153
@SQ	SN:XR_007084194.1	LN:153
@SQ	SN:XR_007084193.1	LN:153
@SQ	SN:XR_007084192.1	LN:153
@SQ	SN:XR_007084191.1	LN:153
@SQ	SN:XR_007084190.1	LN:153
@SQ	SN:XR_007084189.1	LN:153
@SQ	SN:XR_007084188.1	LN:153
@SQ	SN:XR_007084187.1	LN:153
@SQ	SN:XR_007084186.1	LN:153
@SQ	SN:XR_007084185.1	LN:153
@SQ	SN:XR_007084184.1	LN:153
@SQ	SN:XR_007084183.1	LN:153
@SQ	SN:XR_007084182.1	LN:153
@SQ	SN:XR_007084181.1	LN:153
@SQ	SN:XR_007084180.1	LN:153
@SQ	SN:XR_007084179.1	LN:153
@SQ	SN:XR_007084178.1	LN:153
@SQ	SN:XR_007084177.1	LN:153
@SQ	SN:XR_007084176.1	LN:153
@SQ	SN:XR_007084175.1	LN:153
@SQ	SN:XR_007084174.1	LN:153
@SQ	SN:XR_007084173.1	LN:153
@SQ	SN:XR_007084172.1	LN:153
@SQ	SN:XR_007084171.1	LN:153
@SQ	SN:XR_007084170.1	LN:153
@SQ	SN:XR_007084169.1	LN:153
@SQ	SN:XR_007084168.1	LN:153
@SQ	SN:XR_007084167.1	LN:153
@SQ	SN:XR_007084166.1	LN:153
@SQ	SN:XR_007084165.1	LN:153
@SQ	SN:XR_007084164.1	LN:153
@SQ	SN:XR_007084163.1	LN:153
@SQ	SN:XR_007084162.1	LN:153
@SQ	SN:XR_007084161.1	LN:153
@SQ	SN:XR_007084160.1	LN:153
@SQ	SN:XR_007084159.1	LN:153
@SQ	SN:XR_007084158.1	LN:153
@SQ	SN:XR_007071486.1	LN:119
@SQ	SN:XR_007071477.1	LN:119
@SQ	SN:XR_007071475.1	LN:119
@SQ	SN:XR_007071469.1	LN:119
@SQ	SN:XR_007071465.1	LN:119
@SQ	SN:XR_007071461.1	LN:119
@SQ	SN:XR_007071458.1	LN:119
@SQ	SN:XR_007071453.1	LN:119
@SQ	SN:XR_007071449.1	LN:119
@SQ	SN:XR_007071447.1	LN:119
@SQ	SN:XR_007071440.1	LN:119
@SQ	SN:XR_007071436.1	LN:119
@SQ	SN:XR_007071433.1	LN:119
@SQ	SN:XR_007071431.1	LN:119
@SQ	SN:XR_007071430.1	LN:119
@SQ	SN:XR_007071429.1	LN:119
@SQ	SN:XR_007071428.1	LN:119
@SQ	SN:XR_007071427.1	LN:119
@SQ	SN:XR_007071425.1	LN:119
@SQ	SN:XR_007071423.1	LN:119
@SQ	SN:XR_007071422.1	LN:119
@SQ	SN:XR_007071421.1	LN:119
@SQ	SN:XR_007071420.1	LN:119
@SQ	SN:XR_007071419.1	LN:119
@SQ	SN:XR_007071418.1	LN:119
@SQ	SN:XR_007071415.1	LN:119
@SQ	SN:XR_007071390.1	LN:119
@SQ	SN:XR_007071388.1	LN:119
@SQ	SN:XR_007071387.1	LN:119
@SQ	SN:XR_007071386.1	LN:119
@SQ	SN:XR_007071385.1	LN:119
@SQ	SN:XR_007071384.1	LN:119
@SQ	SN:XR_007071383.1	LN:119
@SQ	SN:XR_007071381.1	LN:119
@SQ	SN:XR_007071380.1	LN:119
@SQ	SN:XR_007071379.1	LN:119
@SQ	SN:XR_007071378.1	LN:119
@SQ	SN:XR_007071377.1	LN:119
@SQ	SN:XR_007071376.1	LN:119
@SQ	SN:XR_007071375.1	LN:119
@SQ	SN:XR_007071374.1	LN:119
@SQ	SN:XR_007071371.1	LN:119
@SQ	SN:XR_007071370.1	LN:119
@SQ	SN:XR_007071369.1	LN:119
@SQ	SN:XR_007071368.1	LN:119
@SQ	SN:XR_007071367.1	LN:119
@SQ	SN:XR_007071366.1	LN:119
@SQ	SN:XR_007071365.1	LN:119
@SQ	SN:XR_007071364.1	LN:119
@SQ	SN:XR_007071363.1	LN:119
@SQ	SN:XR_007071362.1	LN:119
@SQ	SN:XR_007071361.1	LN:119
@SQ	SN:XR_007071360.1	LN:119
@SQ	SN:XR_007071359.1	LN:119
@SQ	SN:XR_007071358.1	LN:119
@SQ	SN:XR_007071357.1	LN:119
@SQ	SN:XR_007071356.1	LN:119
@SQ	SN:XR_007071355.1	LN:119
@SQ	SN:XR_007071354.1	LN:119
@SQ	SN:XR_007071353.1	LN:119
@SQ	SN:XR_007071352.1	LN:119
@SQ	SN:XR_007071351.1	LN:119
@SQ	SN:XR_007071350.1	LN:119
@SQ	SN:XR_007071349.1	LN:119
@SQ	SN:XR_007071348.1	LN:119
@SQ	SN:XR_007071347.1	LN:119
@SQ	SN:XR_007071346.1	LN:119
@SQ	SN:XR_007071345.1	LN:119
@SQ	SN:XR_007071344.1	LN:119
@SQ	SN:XR_007071343.1	LN:119
@SQ	SN:XR_007071342.1	LN:119
@SQ	SN:XR_007071341.1	LN:119
@SQ	SN:XR_007071340.1	LN:119
@SQ	SN:XR_007071339.1	LN:119
@SQ	SN:XR_007071338.1	LN:119
@SQ	SN:XR_007071337.1	LN:119
@SQ	SN:XR_007071336.1	LN:119
@SQ	SN:XR_007071335.1	LN:119
@SQ	SN:XR_007071332.1	LN:119
@SQ	SN:XR_007071331.1	LN:119
@SQ	SN:XR_007071330.1	LN:119
@SQ	SN:XR_007071329.1	LN:119
@SQ	SN:XR_007071328.1	LN:119
@SQ	SN:XR_007071327.1	LN:119
@SQ	SN:XR_007071326.1	LN:119
@SQ	SN:XR_007071325.1	LN:119
@SQ	SN:XR_007071320.1	LN:119
@SQ	SN:XR_007071313.1	LN:119
@SQ	SN:XR_007071302.1	LN:119
@SQ	SN:XR_007071296.1	LN:119
@SQ	SN:XR_007069061.1	LN:119
@SQ	SN:XR_007069060.1	LN:119
@SQ	SN:XR_007069059.1	LN:119
@SQ	SN:XR_007069058.1	LN:119
@SQ	SN:XR_007069057.1	LN:119
@SQ	SN:XR_007069056.1	LN:119
@SQ	SN:XR_007069055.1	LN:119
@SQ	SN:XR_007069054.1	LN:119
@SQ	SN:XR_007069053.1	LN:119
@SQ	SN:XR_007069052.1	LN:119
@SQ	SN:XR_007069051.1	LN:119
@SQ	SN:XR_007069050.1	LN:119
@SQ	SN:XR_007069049.1	LN:119
@SQ	SN:XR_007069048.1	LN:119
@SQ	SN:XR_007069047.1	LN:119
@SQ	SN:XR_007069046.1	LN:119
@SQ	SN:NR_003285.3	LN:157
@SQ	SN:NR_146146.1	LN:1869
@SQ	SN:NR_146148.1	LN:5054
@SQ	SN:NR_146144.1	LN:13315
@SQ	SN:NR_146147.1	LN:157
@SQ	SN:NR_023378.1	LN:121
@SQ	SN:NR_023377.1	LN:121
@SQ	SN:NR_023376.1	LN:121
@SQ	SN:NR_023375.1	LN:121
@SQ	SN:NR_023369.1	LN:121
@SQ	SN:NR_023379.1	LN:121
@SQ	SN:NR_023374.1	LN:121
@SQ	SN:NR_023373.1	LN:121
@SQ	SN:NR_023372.1	LN:121
@SQ	SN:NR_023371.1	LN:121
@SQ	SN:NR_023368.1	LN:121
@SQ	SN:NR_023366.1	LN:121
@SQ	SN:NR_023365.1	LN:121
@SQ	SN:NR_023364.1	LN:121
@SQ	SN:NR_023370.1	LN:121
@SQ	SN:NR_023367.1	LN:121
@SQ	SN:NR_023363.1	LN:121
@SQ	SN:NR_146154.1	LN:5055
@SQ	SN:NR_146152.1	LN:1869
@SQ	SN:NR_146151.1	LN:13309
@SQ	SN:NR_146117.1	LN:13373
@SQ	SN:NR_146120.1	LN:156
@SQ	SN:NR_146118.1	LN:5077
@SQ	SN:NR_146153.1	LN:157
@SQ	SN:NR_145822.1	LN:5066
@SQ	SN:NR_145819.1	LN:13351
@SQ	SN:NR_145821.1	LN:157
@SQ	SN:NR_145820.1	LN:1869
@SQ	SN:S64650.1	LN:126
@SQ	SN:K01106.1	LN:83
@SQ	SN:M23820.1	LN:120
@SQ	SN:M23824.1	LN:21
@SQ	SN:M23822.1	LN:120
@SQ	SN:AB002447.1	LN:90
@SQ	SN:J01866.1	LN:159
@SQ	SN:L04552.1	LN:209
@SQ	SN:L04551.1	LN:200
@SQ	SN:ENSG00000199473|ENST00000362603|ENST00000362603.1	LN:126
@SQ	SN:ENSG00000199411|ENST00000362541|ENST00000362541.1	LN:86
@SQ	SN:ENSG00000199785|ENST00000362915|ENST00000362915.1	LN:134
@SQ	SN:ENSG00000199859|ENST00000362989|ENST00000362989.1	LN:107
@SQ	SN:ENSG00000199924|ENST00000363054|ENST00000363054.1	LN:104
@SQ	SN:ENSG00000199321|ENST00000362451|ENST00000362451.1	LN:73
@SQ	SN:ENSG00000199857|ENST00000362987|ENST00000362987.1	LN:71
@SQ	SN:ENSG00000199436|ENST00000362566|ENST00000362566.1	LN:104
@SQ	SN:ENSG00000199360|ENST00000362490|ENST00000362490.1	LN:106
@SQ	SN:ENSG00000199237|ENST00000362367|ENST00000362367.1	LN:110
@SQ	SN:ENSG00000199971|ENST00000363101|ENST00000363101.1	LN:109
@SQ	SN:ENSG00000199279|ENST00000362409|ENST00000362409.1	LN:107
@SQ	SN:ENSG00000199334|ENST00000362464|ENST00000362464.1	LN:119
@SQ	SN:ENSG00000199594|ENST00000362724|ENST00000362724.1	LN:104
@SQ	SN:ENSG00000199932|ENST00000363062|ENST00000363062.1	LN:164
@SQ	SN:ENSG00000199713|ENST00000362843|ENST00000362843.1	LN:134
@SQ	SN:ENSG00000199577|ENST00000362707|ENST00000362707.1	LN:106
@SQ	SN:ENSG00000199568|ENST00000362698|ENST00000362698.1	LN:116
@SQ	SN:ENSG00000199196|ENST00000362326|ENST00000362326.1	LN:128
@SQ	SN:ENSG00000199731|ENST00000362861|ENST00000362861.1	LN:110
@SQ	SN:ENSG00000199880|ENST00000363010|ENST00000363010.1	LN:101
@SQ	SN:ENSG00000199892|ENST00000363022|ENST00000363022.2	LN:152
@SQ	SN:ENSG00000199643|ENST00000362773|ENST00000362773.1	LN:141
@SQ	SN:ENSG00000199728|ENST00000362858|ENST00000362858.1	LN:107
@SQ	SN:ENSG00000199246|ENST00000362376|ENST00000362376.1	LN:107
@SQ	SN:ENSG00000199335|ENST00000362465|ENST00000362465.1	LN:107
@SQ	SN:ENSG00000199646|ENST00000362776|ENST00000362776.1	LN:107
@SQ	SN:ENSG00000199458|ENST00000362588|ENST00000362588.1	LN:141
@SQ	SN:ENSG00000199827|ENST00000362957|ENST00000362957.1	LN:109
@SQ	SN:ENSG00000199570|ENST00000362700|ENST00000362700.1	LN:106
@SQ	SN:ENSG00000199773|ENST00000362903|ENST00000362903.1	LN:159
@SQ	SN:ENSG00000199390|ENST00000362520|ENST00000362520.1	LN:77
@SQ	SN:ENSG00000199784|ENST00000362914|ENST00000362914.1	LN:107
@SQ	SN:ENSG00000199295|ENST00000362425|ENST00000362425.1	LN:108
@SQ	SN:ENSG00000199270|ENST00000362400|ENST00000362400.1	LN:119
@SQ	SN:ENSG00000200070|ENST00000363200|ENST00000363200.1	LN:141
@SQ	SN:ENSG00000199598|ENST00000362728|ENST00000362728.1	LN:107
@SQ	SN:ENSG00000199219|ENST00000362349|ENST00000362349.1	LN:107
@SQ	SN:ENSG00000199326|ENST00000362456|ENST00000362456.1	LN:101
@SQ	SN:ENSG00000199352|ENST00000362482|ENST00000362482.1	LN:119
@SQ	SN:ENSG00000199695|ENST00000362825|ENST00000362825.1	LN:109
@SQ	SN:ENSG00000199488|ENST00000362618|ENST00000362618.1	LN:164
@SQ	SN:ENSG00000199712|ENST00000362842|ENST00000362842.1	LN:82
@SQ	SN:ENSG00000199803|ENST00000362933|ENST00000362933.1	LN:107
@SQ	SN:ENSG00000199381|ENST00000362511|ENST00000362511.1	LN:107
@SQ	SN:ENSG00000199217|ENST00000362347|ENST00000362347.1	LN:106
@SQ	SN:ENSG00000199664|ENST00000362794|ENST00000362794.1	LN:105
@SQ	SN:ENSG00000199347|ENST00000362477|ENST00000362477.1	LN:120
@SQ	SN:ENSG00000199953|ENST00000363083|ENST00000363083.1	LN:132
@SQ	SN:ENSG00000199529|ENST00000362659|ENST00000362659.1	LN:105
@SQ	SN:ENSG00000199482|ENST00000362612|ENST00000362612.1	LN:103
@SQ	SN:ENSG00000199783|ENST00000362913|ENST00000362913.1	LN:68
@SQ	SN:ENSG00000199566|ENST00000362696|ENST00000362696.1	LN:132
@SQ	SN:ENSG00000199385|ENST00000362515|ENST00000362515.1	LN:102
@SQ	SN:ENSG00000199603|ENST00000362733|ENST00000362733.1	LN:107
@SQ	SN:ENSG00000200003|ENST00000363133|ENST00000363133.1	LN:102
@SQ	SN:ENSG00000199986|ENST00000363116|ENST00000363116.1	LN:107
@SQ	SN:ENSG00000199627|ENST00000362757|ENST00000362757.1	LN:107
@SQ	SN:ENSG00000199846|ENST00000362976|ENST00000362976.1	LN:153
@SQ	SN:ENSG00000199700|ENST00000362830|ENST00000362830.1	LN:107
@SQ	SN:ENSG00000199426|ENST00000362556|ENST00000362556.1	LN:161
@SQ	SN:ENSG00000199753|ENST00000362883|ENST00000362883.1	LN:70
@SQ	SN:ENSG00000199469|ENST00000362599|ENST00000362599.1	LN:164
@SQ	SN:ENSG00000199506|ENST00000362636|ENST00000362636.1	LN:107
@SQ	SN:ENSG00000199313|ENST00000362443|ENST00000362443.1	LN:140
@SQ	SN:ENSG00000199666|ENST00000362796|ENST00000362796.2	LN:215
@SQ	SN:ENSG00000199934|ENST00000363064|ENST00000363064.1	LN:77
@SQ	SN:ENSG00000199629|ENST00000362759|ENST00000362759.1	LN:152
@SQ	SN:ENSG00000200029|ENST00000363159|ENST00000363159.1	LN:104
@SQ	SN:ENSG00000199921|ENST00000363051|ENST00000363051.1	LN:106
@SQ	SN:ENSG00000200063|ENST00000363193|ENST00000363193.1	LN:129
@SQ	SN:ENSG00000199960|ENST00000363090|ENST00000363090.1	LN:81
@SQ	SN:ENSG00000199266|ENST00000362396|ENST00000362396.1	LN:134
@SQ	SN:ENSG00000199474|ENST00000362604|ENST00000362604.1	LN:124
@SQ	SN:ENSG00000199782|ENST00000362912|ENST00000362912.1	LN:82
@SQ	SN:ENSG00000199865|ENST00000362995|ENST00000362995.1	LN:107
@SQ	SN:ENSG00000199790|ENST00000362920|ENST00000362920.1	LN:107
@SQ	SN:ENSG00000199483|ENST00000362613|ENST00000362613.1	LN:141
@SQ	SN:ENSG00000199687|ENST00000362817|ENST00000362817.1	LN:144
@SQ	SN:ENSG00000199311|ENST00000362441|ENST00000362441.1	LN:82
@SQ	SN:ENSG00000199562|ENST00000362692|ENST00000362692.1	LN:107
@SQ	SN:ENSG00000199460|ENST00000362590|ENST00000362590.2	LN:107
@SQ	SN:ENSG00000199894|ENST00000363024|ENST00000363024.1	LN:80
@SQ	SN:ENSG00000199645|ENST00000362775|ENST00000362775.1	LN:105
@SQ	SN:ENSG00000199709|ENST00000362839|ENST00000362839.1	LN:140
@SQ	SN:ENSG00000199914|ENST00000363044|ENST00000363044.1	LN:70
@SQ	SN:ENSG00000199735|ENST00000362865|ENST00000362865.1	LN:103
@SQ	SN:ENSG00000199289|ENST00000362419|ENST00000362419.1	LN:108
@SQ	SN:ENSG00000199593|ENST00000362723|ENST00000362723.1	LN:75
@SQ	SN:ENSG00000199839|ENST00000362969|ENST00000362969.1	LN:119
@SQ	SN:ENSG00000199805|ENST00000362935|ENST00000362935.1	LN:165
@SQ	SN:ENSG00000199767|ENST00000362897|ENST00000362897.1	LN:107
@SQ	SN:ENSG00000199601|ENST00000362731|ENST00000362731.1	LN:107
@SQ	SN:ENSG00000200062|ENST00000363192|ENST00000363192.1	LN:141
@SQ	SN:ENSG00000199520|ENST00000362650|ENST00000362650.1	LN:107
@SQ	SN:ENSG00000199325|ENST00000362455|ENST00000362455.1	LN:127
@SQ	SN:ENSG00000199293|ENST00000362423|ENST00000362423.1	LN:132
@SQ	SN:ENSG00000200048|ENST00000363178|ENST00000363178.1	LN:107
@SQ	SN:ENSG00000199497|ENST00000362627|ENST00000362627.1	LN:173
@SQ	SN:ENSG00000199879|ENST00000363009|ENST00000363009.1	LN:157
@SQ	SN:ENSG00000199248|ENST00000362378|ENST00000362378.1	LN:107
@SQ	SN:ENSG00000199453|ENST00000362583|ENST00000362583.1	LN:82
@SQ	SN:ENSG00000199306|ENST00000362436|ENST00000362436.1	LN:107
@SQ	SN:ENSG00000199571|ENST00000362701|ENST00000362701.1	LN:134
@SQ	SN:ENSG00000199672|ENST00000362802|ENST00000362802.1	LN:126
@SQ	SN:ENSG00000200072|ENST00000363202|ENST00000363202.1	LN:61
@SQ	SN:ENSG00000199814|ENST00000362944|ENST00000362944.1	LN:107
@SQ	SN:ENSG00000199272|ENST00000362402|ENST00000362402.1	LN:107
@SQ	SN:ENSG00000199739|ENST00000362869|ENST00000362869.1	LN:119
@SQ	SN:ENSG00000199446|ENST00000362576|ENST00000362576.1	LN:108
@SQ	SN:ENSG00000199910|ENST00000363040|ENST00000363040.1	LN:119
@SQ	SN:ENSG00000200013|ENST00000363143|ENST00000363143.1	LN:105
@SQ	SN:ENSG00000199942|ENST00000363072|ENST00000363072.1	LN:75
@SQ	SN:ENSG00000199765|ENST00000362895|ENST00000362895.1	LN:105
@SQ	SN:ENSG00000199363|ENST00000362493|ENST00000362493.1	LN:131
@SQ	SN:ENSG00000199968|ENST00000363098|ENST00000363098.1	LN:82
@SQ	SN:ENSG00000199231|ENST00000362361|ENST00000362361.1	LN:80
@SQ	SN:ENSG00000199851|ENST00000362981|ENST00000362981.2	LN:210
@SQ	SN:ENSG00000199327|ENST00000362457|ENST00000362457.1	LN:104
@SQ	SN:ENSG00000199905|ENST00000363035|ENST00000363035.1	LN:104
@SQ	SN:ENSG00000199470|ENST00000362600|ENST00000362600.1	LN:132
@SQ	SN:ENSG00000199392|ENST00000362522|ENST00000362522.1	LN:127
@SQ	SN:ENSG00000199631|ENST00000362761|ENST00000362761.1	LN:85
@SQ	SN:ENSG00000199977|ENST00000363107|ENST00000363107.1	LN:205
@SQ	SN:ENSG00000199633|ENST00000362763|ENST00000362763.1	LN:126
@SQ	SN:ENSG00000199856|ENST00000362986|ENST00000362986.2	LN:216
@SQ	SN:ENSG00000200033|ENST00000363163|ENST00000363163.1	LN:104
@SQ	SN:ENSG00000199798|ENST00000362928|ENST00000362928.1	LN:70
@SQ	SN:ENSG00000199477|ENST00000362607|ENST00000362607.1	LN:130
@SQ	SN:ENSG00000199673|ENST00000362803|ENST00000362803.1	LN:99
@SQ	SN:ENSG00000199970|ENST00000363100|ENST00000363100.1	LN:82
@SQ	SN:ENSG00000200084|ENST00000363214|ENST00000363214.1	LN:84
@SQ	SN:ENSG00000199512|ENST00000362642|ENST00000362642.1	LN:104
@SQ	SN:ENSG00000199361|ENST00000362491|ENST00000362491.1	LN:162
@SQ	SN:ENSG00000199405|ENST00000362535|ENST00000362535.1	LN:133
@SQ	SN:ENSG00000199815|ENST00000362945|ENST00000362945.2	LN:126
@SQ	SN:ENSG00000199468|ENST00000362598|ENST00000362598.1	LN:105
@SQ	SN:ENSG00000199704|ENST00000362834|ENST00000362834.1	LN:82
@SQ	SN:ENSG00000199348|ENST00000362478|ENST00000362478.1	LN:107
@SQ	SN:ENSG00000199396|ENST00000362526|ENST00000362526.1	LN:119
@SQ	SN:ENSG00000199536|ENST00000362666|ENST00000362666.1	LN:107
@SQ	SN:ENSG00000199886|ENST00000363016|ENST00000363016.1	LN:102
@SQ	SN:ENSG00000199301|ENST00000362431|ENST00000362431.1	LN:107
@SQ	SN:ENSG00000199212|ENST00000362342|ENST00000362342.1	LN:209
@SQ	SN:ENSG00000199489|ENST00000362619|ENST00000362619.1	LN:82
@SQ	SN:ENSG00000199744|ENST00000362874|ENST00000362874.1	LN:73
@SQ	SN:ENSG00000199963|ENST00000363093|ENST00000363093.1	LN:108
@SQ	SN:ENSG00000199634|ENST00000362764|ENST00000362764.1	LN:141
@SQ	SN:ENSG00000200034|ENST00000363164|ENST00000363164.1	LN:141
@SQ	SN:ENSG00000199260|ENST00000362390|ENST00000362390.1	LN:105
